condition_id,condition,motion_class,frame_index,topic,bag_time_unix,bag_time_utc,header_time_unix,header_time_utc,filename_time_unix,estimated_gps_time_unix,estimated_gps_time_utc,gps_week,gps_tow_s,in_gnss_interval,gt_valid,validity_reason,interpolation_segment,interpolation_alpha,interpolation_confidence,time_offset_s,time_offset_confidence,time_offset_uncertainty_s,spatial_confidence,enu_e_m,enu_n_m,enu_u_m,gt_lidar_x_m,gt_lidar_y_m,gt_lidar_z_m,raw_target_points,intensity_target_points,height_target_points,background_target_points,neighborhood_target_points,cluster_target_points,target_point_count_bin,target_intensity_median,target_intensity_q25,target_intensity_q75,target_radial_velocity_median_mps,target_radial_velocity_q25_mps,target_radial_velocity_q75_mps,target_range_median_m
300m_roundtrip_10,300m往返10m/s,roundtrip,0,/aqronos_cloud_0,1770273490.342803,2026-02-05T06:38:10.342803+00:00,1649360865.999987,2022-04-07T19:47:45.999987+00:00,1770273489.0,1770273588.6144028,2026-02-05T06:39:48.614403+00:00,2404,369606.61440280423,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,1,/aqronos_cloud_0,1770273491.3436637,2026-02-05T06:38:11.343664+00:00,1649360866.999843,2022-04-07T19:47:46.999843+00:00,1770273489.0,1770273589.6152635,2026-02-05T06:39:49.615263+00:00,2404,369607.6152634953,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,2,/aqronos_cloud_0,1770273492.3324044,2026-02-05T06:38:12.332404+00:00,1649360867.999849,2022-04-07T19:47:47.999849+00:00,1770273489.0,1770273590.6040041,2026-02-05T06:39:50.604004+00:00,2404,369608.6040041779,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,3,/aqronos_cloud_0,1770273493.3339264,2026-02-05T06:38:13.333926+00:00,1649360868.99986,2022-04-07T19:47:48.999860+00:00,1770273489.0,1770273591.6055262,2026-02-05T06:39:51.605526+00:00,2404,369609.6055262421,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,4,/aqronos_cloud_0,1770273494.3280363,2026-02-05T06:38:14.328036+00:00,1649360869.999871,2022-04-07T19:47:49.999871+00:00,1770273489.0,1770273592.599636,2026-02-05T06:39:52.599636+00:00,2404,369610.5996361111,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,5,/aqronos_cloud_0,1770273495.3391278,2026-02-05T06:38:15.339128+00:00,1649360870.999882,2022-04-07T19:47:50.999882+00:00,1770273489.0,1770273593.6107275,2026-02-05T06:39:53.610728+00:00,2404,369611.61072758184,False,False,outside GNSS interval; no extrapolation,-1,,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,,,,,,,,,,,,,,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,6,/aqronos_cloud_0,1770273496.3429077,2026-02-05T06:38:16.342908+00:00,1649360871.999893,2022-04-07T19:47:51.999893+00:00,1770273489.0,1770273594.6145074,2026-02-05T06:39:54.614507+00:00,2404,369612.61450747,True,True,within GNSS interval; piecewise-linear interpolation,0,0.1102618878553311,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-0.46707243388342323,-0.3061471141488479,0.07718309971337595,0.5000286244992949,0.24870482238347474,0.07718309971337595,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,7,/aqronos_cloud_0,1770273497.3350718,2026-02-05T06:38:17.335072+00:00,1649360872.999903,2022-04-07T19:47:52.999903+00:00,1770273489.0,1770273595.6066716,2026-02-05T06:39:55.606672+00:00,2404,369613.60667160497,True,True,within GNSS interval; piecewise-linear interpolation,0,0.3034582028877047,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-1.2854574156268355,-0.8425654129989083,0.21242013163291892,1.3761580790459,0.6844751157264539,0.21242013163291892,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,8,/aqronos_cloud_0,1770273498.3299046,2026-02-05T06:38:18.329905+00:00,1649360873.999914,2022-04-07T19:47:53.999914+00:00,1770273489.0,1770273596.6015043,2026-02-05T06:39:56.601504+00:00,2404,369614.6015043591,True,True,within GNSS interval; piecewise-linear interpolation,0,0.4971741571299277,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-2.106043603564033,-1.3804265135965927,0.34802090995413254,2.2546440548202007,1.1214174983552492,0.34802090995413254,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,9,/aqronos_cloud_0,1770273499.3440182,2026-02-05T06:38:19.344018+00:00,1649360874.999924,2022-04-07T19:47:54.999924+00:00,1770273489.0,1770273597.615618,2026-02-05T06:39:57.615618+00:00,2404,369615.61561802373,True,True,within GNSS interval; piecewise-linear interpolation,0,0.6946445313579027,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-2.9425336193303586,-1.9287119309395955,0.4862497747135758,3.150156017522382,1.5668282862859249,0.4862497747135758,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,10,/aqronos_cloud_0,1770273500.3284237,2026-02-05T06:38:20.328424+00:00,1649360875.999936,2022-04-07T19:47:55.999936+00:00,1770273489.0,1770273598.6000235,2026-02-05T06:39:58.600024+00:00,2404,369616.6000235413,True,True,within GNSS interval; piecewise-linear interpolation,0,0.8863300718734426,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-3.7545189180613376,-2.460935496074729,0.6204292675101699,4.0194342334563125,1.9991909025504595,0.6204292675101699,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,11,/aqronos_cloud_0,1770273501.330976,2026-02-05T06:38:21.330976+00:00,1649360876.999946,2022-04-07T19:47:56.999946+00:00,1770273489.0,1770273599.6025758,2026-02-05T06:39:59.602576+00:00,2404,369617.6025758122,True,True,within GNSS interval; piecewise-linear interpolation,1,0.048690203006656385,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-5.547521981370753,-3.1573873512746387,0.7017467980827717,5.882273170234228,2.4784990156389664,0.7017467980827717,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,12,/aqronos_cloud_0,1770273502.3496609,2026-02-05T06:38:22.349661+00:00,1649360877.999969,2022-04-07T19:47:57.999969+00:00,1770273489.0,1770273600.6212606,2026-02-05T06:40:00.621261+00:00,2404,369618.62126067624,True,True,within GNSS interval; piecewise-linear interpolation,1,0.16712439954436636,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-8.737604123813954,-4.0837489769243644,0.7060006076406501,9.159583846642514,3.0207209880005363,0.7060006076406501,11,11,0,0,0,0,>10,19.0,17.5,25.5,-1.5199999809265137,-2.3350000381469727,-1.034999966621399,12.770001411437988
300m_roundtrip_10,300m往返10m/s,roundtrip,13,/aqronos_cloud_0,1770273503.3403416,2026-02-05T06:38:23.340342+00:00,1649360878.999983,2022-04-07T19:47:58.999983+00:00,1770273489.0,1770273601.6119413,2026-02-05T06:40:01.611941+00:00,2404,369619.6119413708,True,True,within GNSS interval; piecewise-linear interpolation,1,0.2823027792664414,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-11.839989271755094,-4.984644446292202,0.7101374777917191,12.346799571404695,3.5480370002000057,0.7101374777917191,11,9,0,0,0,0,>10,13.0,11.0,19.0,-1.350000023841858,-1.9049999713897705,-0.39500001072883606,12.309999465942383
300m_roundtrip_10,300m往返10m/s,roundtrip,14,/aqronos_cloud_0,1770273504.3399334,2026-02-05T06:38:24.339933+00:00,1649360879.999988,2022-04-07T19:47:59.999988+00:00,1770273489.0,1770273602.6115332,2026-02-05T06:40:02.611533+00:00,2404,369620.6115331982,True,True,within GNSS interval; piecewise-linear interpolation,1,0.3985171838595441,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-14.970280248728816,-5.893643434000142,0.7143115589226183,15.562684172809803,4.080096198619389,0.7143115589226183,5,5,0,0,0,0,3-5,24.0,20.0,33.0,-1.399999976158142,-2.869999885559082,-0.6399999856948853,14.109999656677246
300m_roundtrip_10,300m往返10m/s,roundtrip,15,/aqronos_cloud_0,1770273505.3384173,2026-02-05T06:38:25.338417+00:00,1649360880.999995,2022-04-07T19:48:00.999995+00:00,1770273489.0,1770273603.610017,2026-02-05T06:40:03.610017+00:00,2404,369621.61001709447,True,True,within GNSS interval; piecewise-linear interpolation,1,0.514602778318452,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-18.09710166268043,-6.801634902184151,0.7184810135706605,18.775004340627593,4.61156567137621,0.7184810135706605,5,4,0,0,0,0,3-5,17.0,11.0,25.0,-0.8299999833106995,-1.3300000429153442,-0.3100000023841858,19.06999969482422
300m_roundtrip_10,300m往返10m/s,roundtrip,16,/aqronos_cloud_0,1770273506.338136,2026-02-05T06:38:26.338136+00:00,1649360881.999846,2022-04-07T19:48:01.999846+00:00,1770273489.0,1770273604.6097357,2026-02-05T06:40:04.609736+00:00,2404,369622.60973576055,True,True,within GNSS interval; piecewise-linear interpolation,1,0.6308319294128226,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-21.227789843770307,-7.7107492332075065,0.7226556243527067,21.99129700716471,5.143692383041232,0.7226556243527067,2,1,0,0,0,0,2,19.0,13.0,25.0,-0.6649999618530273,-0.7124999761581421,-0.6175000071525574,22.184999465942383
300m_roundtrip_10,300m往返10m/s,roundtrip,17,/aqronos_cloud_0,1770273507.3397064,2026-02-05T06:38:27.339706+00:00,1649360882.999854,2022-04-07T19:48:02.999854+00:00,1770273489.0,1770273605.6113062,2026-02-05T06:40:05.611306+00:00,2404,369623.6113062237,True,True,within GNSS interval; piecewise-linear interpolation,1,0.7472763738819062,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-24.36427705563116,-8.621547533273764,0.726837967842382,25.213547271221245,5.67680476271166,0.726837967842382,57,57,0,0,0,0,>10,38.0,31.0,44.0,-21.93000030517578,-47.650001525878906,47.099998474121094,27.37000274658203
300m_roundtrip_10,300m往返10m/s,roundtrip,18,/aqronos_cloud_0,1770273508.3302617,2026-02-05T06:38:28.330262+00:00,1649360883.999865,2022-04-07T19:48:03.999865+00:00,1770273489.0,1770273606.6018615,2026-02-05T06:40:06.601861+00:00,2404,369624.60186151013,True,True,within GNSS interval; piecewise-linear interpolation,1,0.8624401734166374,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-27.466269479201816,-9.522328960190647,0.7309743143158133,28.40035953308974,6.2040540230930725,0.7309743143158133,12,11,0,0,0,0,>10,37.5,26.75,48.25,-10.09000015258789,-18.407499313354492,-7.097499847412109,25.895000457763672
300m_roundtrip_10,300m往返10m/s,roundtrip,19,/aqronos_cloud_0,1770273509.3452263,2026-02-05T06:38:29.345226+00:00,1649360884.999876,2022-04-07T19:48:04.999876+00:00,1770273489.0,1770273607.616826,2026-02-05T06:40:07.616826+00:00,2404,369625.61682609067,True,True,within GNSS interval; piecewise-linear interpolation,1,0.9804418428758073,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-30.644701296403568,-10.445307471002536,0.7352125887674932,31.665701321678675,6.744295776122035,0.7352125887674932,882,878,0,0,0,0,>10,56.0,42.0,65.0,-9.649999618530273,-9.84000015258789,-9.420000076293945,30.34000015258789
300m_roundtrip_10,300m往返10m/s,roundtrip,20,/aqronos_cloud_0,1770273510.3418534,2026-02-05T06:38:30.341853+00:00,1649360885.999887,2022-04-07T19:48:05.999887+00:00,1770273489.0,1770273608.6134531,2026-02-05T06:40:08.613453+00:00,2404,369626.61345318303,True,True,within GNSS interval; piecewise-linear interpolation,2,0.11026191349705884,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-33.233418427288065,-10.954920748889073,0.9861958309167987,34.29654257976385,6.9438862355380895,0.9861958309167987,544,543,0,0,0,0,>10,56.0,41.0,64.25,-3.0799999237060547,-3.2699999809265137,-2.799999952316284,33.400001525878906
300m_roundtrip_10,300m往返10m/s,roundtrip,21,/aqronos_cloud_0,1770273511.341968,2026-02-05T06:38:31.341968+00:00,1649360886.999898,2022-04-07T19:48:06.999898+00:00,1770273489.0,1770273609.6135678,2026-02-05T06:40:09.613568+00:00,2404,369627.61356786237,True,True,within GNSS interval; piecewise-linear interpolation,2,0.2433791109657413,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-35.72272325623654,-11.385478999993268,1.288355241006637,36.819312360736554,7.076745451368375,1.288355241006637,4,4,0,0,0,0,3-5,29.5,19.5,43.25,2.0399999618530273,-1.8224999904632568,5.259999752044678,35.785003662109375
300m_roundtrip_10,300m往返10m/s,roundtrip,22,/aqronos_cloud_0,1770273512.3209796,2026-02-05T06:38:32.320980+00:00,1649360887.999909,2022-04-07T19:48:07.999909+00:00,1770273489.0,1770273610.5925794,2026-02-05T06:40:10.592579+00:00,2404,369628.592579398,True,True,within GNSS interval; piecewise-linear interpolation,2,0.373687439207623,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-38.159501951348666,-11.806952160328807,1.584138868817936,39.28884987316076,7.206801241571176,1.584138868817936,2,2,0,0,0,0,2,29.0,29.0,29.0,3.0550003051757812,-5.642499923706055,11.752500534057617,39.035003662109375
300m_roundtrip_10,300m往返10m/s,roundtrip,23,/aqronos_cloud_0,1770273513.3311071,2026-02-05T06:38:33.331107+00:00,1649360888.999937,2022-04-07T19:48:08.999937+00:00,1770273489.0,1770273611.602707,2026-02-05T06:40:11.602707+00:00,2404,369629.6027069424,True,True,within GNSS interval; piecewise-linear interpolation,2,0.5081373683758067,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-40.67372899559575,-12.241821038764705,1.88932341338917,41.836876911058795,7.340990606261824,1.88932341338917,2,2,0,0,0,0,2,34.0,28.5,39.5,2.440000534057617,-12.50999927520752,17.389999389648438,43.375
300m_roundtrip_10,300m往返10m/s,roundtrip,24,/aqronos_cloud_0,1770273514.3398116,2026-02-05T06:38:34.339812+00:00,1649360889.999931,2022-04-07T19:48:09.999931+00:00,1770273489.0,1770273612.6114113,2026-02-05T06:40:12.611411+00:00,2404,369630.6114113663,True,True,within GNSS interval; piecewise-linear interpolation,2,0.6423978774541191,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-43.18441386532757,-12.676077251187722,2.194077998017564,44.38131415524329,7.474990917959462,2.194077998017564,1,1,0,0,0,0,1,45.0,45.0,45.0,23.600000381469727,23.600000381469727,23.600000381469727,45.2400016784668
300m_roundtrip_10,300m往返10m/s,roundtrip,25,/aqronos_cloud_0,1770273515.3348556,2026-02-05T06:38:35.334856+00:00,1649360890.999942,2022-04-07T19:48:10.999942+00:00,1770273489.0,1770273613.6064553,2026-02-05T06:40:13.606455+00:00,2404,369631.6064553593,True,True,within GNSS interval; piecewise-linear interpolation,2,0.7748401567671002,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-45.661097657655084,-13.104452526791507,2.4947054282004966,46.89129322877766,7.6071765236280156,2.4947054282004966,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,26,/aqronos_cloud_0,1770273516.3290899,2026-02-05T06:38:36.329090+00:00,1649360891.999951,2022-04-07T19:48:11.999951+00:00,1770273489.0,1770273614.6006896,2026-02-05T06:40:14.600690+00:00,2404,369632.6006896828,True,True,within GNSS interval; piecewise-linear interpolation,2,0.907174667504909,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-48.13576616691109,-13.532479232487477,2.795088237179561,49.39922992679668,7.739254569577307,2.795088237179561,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,27,/aqronos_cloud_0,1770273517.3134463,2026-02-05T06:38:37.313446+00:00,1649360892.999963,2022-04-07T19:48:12.999963+00:00,1770273489.0,1770273615.585046,2026-02-05T06:40:15.585046+00:00,2404,369633.58504608617,True,True,within GNSS interval; piecewise-linear interpolation,3,0.037133366238449705,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-50.62509603776642,-13.924656307319683,3.1465925699605477,51.91748119726105,7.8339995048568,3.1465925699605477,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,28,/aqronos_cloud_0,1770273518.3289845,2026-02-05T06:38:38.328984+00:00,1649360893.999973,2022-04-07T19:48:13.999973+00:00,1770273489.0,1770273616.6005843,2026-02-05T06:40:16.600584+00:00,2404,369634.6005843018,True,True,within GNSS interval; piecewise-linear interpolation,3,0.1685484370080006,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-53.291688037779934,-14.25003232153791,3.6448926779331727,54.60384067401087,7.841429635479022,3.6448926779331727,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,29,/aqronos_cloud_0,1770273519.336795,2026-02-05T06:38:39.336795+00:00,1649360894.999989,2022-04-07T19:48:14.999989+00:00,1770273489.0,1770273617.6083949,2026-02-05T06:40:17.608395+00:00,2404,369635.60839489446,True,True,within GNSS interval; piecewise-linear interpolation,3,0.2989635196865791,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-55.93798890810885,-14.57293242384283,4.139401027694316,57.26975860270162,7.848803227364149,4.139401027694316,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,30,/aqronos_cloud_0,1770273520.326547,2026-02-05T06:38:40.326547+00:00,1649360895.999995,2022-04-07T19:48:15.999995+00:00,1770273489.0,1770273618.5981467,2026-02-05T06:40:18.598147+00:00,2404,369636.59814671025,True,True,within GNSS interval; piecewise-linear interpolation,3,0.42704171794078966,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-58.53687118881571,-14.890046537255937,4.625048371224111,59.88790642722771,7.8560446931816905,4.625048371224111,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,31,/aqronos_cloud_0,1770273521.3269856,2026-02-05T06:38:41.326986+00:00,1649360896.999846,2022-04-07T19:48:16.999846+00:00,1770273489.0,1770273619.5985854,2026-02-05T06:40:19.598585+00:00,2404,369637.59858540044,True,True,within GNSS interval; piecewise-linear interpolation,3,0.556502844313899,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-61.163814977512885,-15.210584699650965,5.115939506253087,62.534323780021076,7.8633643489397365,5.115939506253087,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,32,/aqronos_cloud_0,1770273522.3345158,2026-02-05T06:38:42.334516+00:00,1649360897.999857,2022-04-07T19:48:17.999857+00:00,1770273489.0,1770273620.6061156,2026-02-05T06:40:20.606116+00:00,2404,369638.60611561284,True,True,within GNSS interval; piecewise-linear interpolation,3,0.6868816445663704,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-63.809379627660725,-15.533394968795017,5.6103102801887115,65.19950003092221,7.8707358894378805,5.6103102801887115,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,33,/aqronos_cloud_0,1770273523.327191,2026-02-05T06:38:43.327191+00:00,1649360898.999868,2022-04-07T19:48:18.999868+00:00,1770273489.0,1770273621.598791,2026-02-05T06:40:21.598791+00:00,2404,369639.59879091725,True,True,within GNSS interval; piecewise-linear interpolation,3,0.8153381549880345,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-66.41593838103796,-15.851445760965404,6.097392109069277,67.82538123389763,7.877998744802327,6.097392109069277,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,34,/aqronos_cloud_0,1770273524.3198223,2026-02-05T06:38:44.319822+00:00,1649360899.999879,2022-04-07T19:48:19.999879+00:00,1770273489.0,1770273622.591422,2026-02-05T06:40:22.591422+00:00,2404,369640.59142211423,True,True,within GNSS interval; piecewise-linear interpolation,3,0.9437889577151154,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-69.02238131746495,-16.16948242121848,6.584452295494298,70.45114576137044,7.88526127745709,6.584452295494298,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,35,/aqronos_cloud_0,1770273525.3388886,2026-02-05T06:38:45.338889+00:00,1649360900.99989,2022-04-07T19:48:20.999890+00:00,1770273489.0,1770273623.6104884,2026-02-05T06:40:23.610488+00:00,2404,369641.610488448,True,True,within GNSS interval; piecewise-linear interpolation,4,0.06520839916642673,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-72.18266867630899,-16.513050260838263,6.888205518524355,73.6298828585477,7.85231407849389,6.888205518524355,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,36,/aqronos_cloud_0,1770273526.3411467,2026-02-05T06:38:46.341147+00:00,1649360901.999901,2022-04-07T19:48:21.999901+00:00,1770273489.0,1770273624.6127465,2026-02-05T06:40:24.612746+00:00,2404,369642.61274651036,True,True,within GNSS interval; piecewise-linear interpolation,4,0.17698793960773812,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-75.64479663378269,-16.86341785763361,7.043531645933099,77.1091432193731,7.790388410195224,7.043531645933099,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,37,/aqronos_cloud_0,1770273527.3271942,2026-02-05T06:38:47.327194+00:00,1649360902.999912,2022-04-07T19:48:22.999912+00:00,1770273489.0,1770273625.598794,2026-02-05T06:40:25.598794+00:00,2404,369643.5987940167,True,True,within GNSS interval; piecewise-linear interpolation,4,0.2869595539555536,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-79.05092801577732,-17.208118596987422,7.196345523267856,80.53212990464422,7.729464329764356,7.196345523267856,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,38,/aqronos_cloud_0,1770273528.3278723,2026-02-05T06:38:48.327872+00:00,1649360903.999924,2022-04-07T19:48:23.999924+00:00,1770273489.0,1770273626.599472,2026-02-05T06:40:26.599472+00:00,2404,369644.59947207914,True,True,within GNSS interval; piecewise-linear interpolation,4,0.3985628806331634,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-82.50759813548041,-17.55793386021022,7.3514267883216124,84.00590541948925,7.667636283580057,7.3514267883216124,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,39,/aqronos_cloud_0,1770273529.3314426,2026-02-05T06:38:49.331443+00:00,1649360904.999935,2022-04-07T19:48:24.999935+00:00,1770273489.0,1770273627.6030424,2026-02-05T06:40:27.603042+00:00,2404,369645.60304239736,True,True,within GNSS interval; piecewise-linear interpolation,4,0.5104887739574404,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-85.97425905494136,-17.908760193082728,7.506956284132628,87.48972117374699,7.605629536042295,7.506956284132628,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,40,/aqronos_cloud_0,1770273530.3326888,2026-02-05T06:38:50.332689+00:00,1649360905.999946,2022-04-07T19:48:25.999946+00:00,1770273489.0,1770273628.6042886,2026-02-05T06:40:28.604289+00:00,2404,369646.60428861127,True,True,within GNSS interval; piecewise-linear interpolation,4,0.6221554652644302,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-89.43289175611531,-18.258774069690677,7.662125599132353,90.96546898193309,7.543766385965052,7.662125599132353,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,41,/aqronos_cloud_0,1770273531.3286152,2026-02-05T06:38:51.328615+00:00,1649360906.999956,2022-04-07T19:48:26.999956+00:00,1770273489.0,1770273629.600215,2026-02-05T06:40:29.600215+00:00,2404,369647.6002149914,True,True,within GNSS interval; piecewise-linear interpolation,4,0.733228847727377,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-92.87314800728535,-18.606928248244543,7.816470466610299,94.42274940391722,7.4822319279412,7.816470466610299,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,42,/aqronos_cloud_0,1770273532.3250208,2026-02-05T06:38:52.325021+00:00,1649360907.999967,2022-04-07T19:48:27.999967+00:00,1770273489.0,1770273630.5966206,2026-02-05T06:40:30.596621+00:00,2404,369648.5966205929,True,True,within GNSS interval; piecewise-linear interpolation,4,0.8443556766464939,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-96.31505964609974,-18.955249952146353,7.970889601982242,97.88169340526164,7.420667860674872,7.970889601982242,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,43,/aqronos_cloud_0,1770273533.3306744,2026-02-05T06:38:53.330674+00:00,1649360908.999978,2022-04-07T19:48:28.999978+00:00,1770273489.0,1770273631.6022742,2026-02-05T06:40:31.602274+00:00,2404,369649.6022742127,True,True,within GNSS interval; piecewise-linear interpolation,4,0.9565139158085896,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-99.78891697214581,-19.30680456187973,8.126741959911543,101.37274117765378,7.358532393952665,8.126741959911543,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,44,/aqronos_cloud_0,1770273534.3343,2026-02-05T06:38:54.334300+00:00,1649360909.999993,2022-04-07T19:48:29.999993+00:00,1770273489.0,1770273632.6058998,2026-02-05T06:40:32.605900+00:00,2404,369650.605899844,True,True,within GNSS interval; piecewise-linear interpolation,5,0.12233622884653543,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-101.83792134132123,-19.47945722007692,8.18348752619283,103.42777666894844,7.287419984333592,8.18348752619283,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,45,/aqronos_cloud_0,1770273535.3306682,2026-02-05T06:38:55.330668+00:00,1649360910.999844,2022-04-07T19:48:30.999844+00:00,1770273489.0,1770273633.602268,2026-02-05T06:40:33.602268+00:00,2404,369651.6022680138,True,True,within GNSS interval; piecewise-linear interpolation,5,0.32095018457857033,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-102.97781545582423,-19.5384679003591,8.17751035518366,104.56664152460556,7.211080654922062,8.17751035518366,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,46,/aqronos_cloud_0,1770273536.342054,2026-02-05T06:38:56.342054+00:00,1649360911.999861,2022-04-07T19:48:31.999861+00:00,1770273489.0,1770273634.6136537,2026-02-05T06:40:34.613654+00:00,2404,369652.61365369306,True,True,within GNSS interval; piecewise-linear interpolation,5,0.5225576993680249,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-104.13489033860907,-19.598368004326503,8.171443094762866,105.7226716352986,7.133590720105413,8.171443094762866,0,0,0,0,0,0,0,,,,,,,
300m_roundtrip_10,300m往返10m/s,roundtrip,47,/aqronos_cloud_0,1770273537.33704,2026-02-05T06:38:57.337040+00:00,1649360912.999866,2022-04-07T19:48:32.999866+00:00,1770273489.0,1770273635.6086397,2026-02-05T06:40:35.608640+00:00,2404,369653.60863975034,True,True,within GNSS interval; piecewise-linear interpolation,5,0.7208961476723614,HIGH,98.27159976959229,LOW,9.665771722793579,LOW,-105.27320324853771,-19.657296827920057,8.165474214988839,106.8599567141182,7.05735728482504,8.165474214988839,0,0,0,0,0,0,0,,,,,,,
