cost,omitted_condition,pitch_deg,roll_deg,translation_x_m,translation_y_m,translation_z_m,yaw_deg
175.6088032810339,100m_cross_5,-6.491707401547161,2.1027863702751306,1.5891645422662957,-6.193906146820701,1.7977301452960242,173.4412648994042
157.768376801697,200m_cross_5,-6.523856392054264,2.3462468747023504,1.6472193600421536,-6.0341944157429,1.9651908113550494,173.26565300421282
77.5536455953874,300m_cross_5,-6.478557782400685,2.564652090530615,0.3001491372963649,-3.1794056239854522,2.1091535841211604,172.17454385930495
104.89387831792774,300m_roundtrip_10,-6.618387028211348,1.672272850716388,2.8879384536317434,-16.341763121491393,2.230873926079224,178.42349190872318
