candidate_id,condition_id,coverage,displacement_m,lidar_rank,lidar_score,median_direction_cosine,median_doppler_residual_mps,median_extent_m,median_intensity,median_persistence,median_points,median_radial_velocity_mps,median_speed_mps,observations,p90_acceleration_mps2,path_length_m,span_frames,support_fraction,supported_observations
100m_cross_5_e0001,100m_cross_5,0.9047619047619048,12.688740826425132,1,43.30877741663561,0.9940091347213232,0.14784123790194315,0.0,40.43478260869565,0.0625,40.0,-0.03365384733590942,1.9627903240683646,19,4.22633068597772,57.546240888627246,21,1.0,19
100m_cross_5_e0002,100m_cross_5,0.9285714285714286,22.091830682058003,2,41.60319153487188,0.9908703997401739,0.1118286960760698,0.0,40.87234042553192,0.0625,41.0,-0.11400000154972076,3.1548253325234517,13,2.7811239678459176,47.24902959936114,14,1.0,13
100m_cross_5_e0003,100m_cross_5,1.0,1.1968406293014127,3,4.003073588825655,0.4091427437871541,1.352191415230314,1.0270101886986631,15.5,0.15625,4.0,-0.1899999976158142,1.2582511143165283,13,3.4915685143622963,17.536884415527478,13,0.6923076923076923,9
100m_cross_5_e0004,100m_cross_5,1.0,6.326621324885635,4,1.0786041356110754,0.890072492259751,2.6507424032926448,0.7471063497770599,25.5,0.06770833333333334,3.0,-3.825416664282481,1.6663185641196276,6,3.1329258840610157,9.463337334569461,6,0.8333333333333334,5
200m_cross_10_e0001,200m_cross_10,1.0,10.5320842321135,1,40.94870804209797,0.9994437206426517,0.26685841493899465,0.244145221761079,30.011538461538464,0.051571800595238096,22.5,-0.15887424051119337,3.6050291928888165,18,3.7461603656313702,75.15335771160579,18,1.0,18
200m_cross_10_e0002,200m_cross_10,1.0,31.861423998726963,2,38.37278009658697,0.9996954269892437,0.31165820572784597,0.14848957739041663,28.55,0.03421052631578947,19.5,-0.09333333305807578,5.372479241010773,20,4.695742935672722,114.08332045480526,20,1.0,20
200m_cross_10_e0003,200m_cross_10,0.8181818181818182,30.814740845690224,3,13.907534275870887,0.9960992968253273,2.318579070000008,3.2140902329163925,28.105263157894736,0.047619047619047616,76.0,-5.815660341730657,2.931639720099967,9,1.4008537435775121,30.951490034796926,11,1.0,9
200m_cross_10_e0004,200m_cross_10,0.8181818181818182,43.863495364963484,4,8.041169691201938,0.9671624653208385,2.60569402468331,0.2516220156060847,20.30798319327731,0.0625,11.5,-4.972083330154419,2.4242142182995536,18,3.299178042453205,54.773193250949944,22,0.8333333333333334,15
200m_cross_10_e0005,200m_cross_10,1.0,16.88322001071722,5,7.668473654973772,0.9912940534160584,2.9085752200435864,2.1308441269652967,39.83594299788881,0.04134778911564625,70.0,-5.791734456196467,2.8987401273999054,8,2.4078222507294185,18.9901577471184,8,1.0,8
200m_cross_10_e0006,200m_cross_10,1.0,13.687732415810933,6,5.236600183162389,0.9599574365716219,0.5619982297127364,2.9434733602138072,15.166666666666668,0.1527777777777778,3.5,0.05500000109896064,1.9038293039238992,8,2.098031053434451,15.576429549021523,8,0.75,6
200m_cross_10_e0007,200m_cross_10,0.7272727272727273,5.582411854314993,7,4.705279648396532,0.413719110987473,1.036698388282038,0.30946003654069104,26.307692307692307,0.04092261904761905,15.0,-1.572463381748933,1.1950057830848744,8,3.275036991122929,17.219517507132714,11,0.875,7
200m_cross_10_e0008,200m_cross_10,0.8181818181818182,10.389346908011133,8,4.291421846396848,0.30772905608223444,0.3667438019925973,1.3543926214487279,21.333333333333332,0.1527777777777778,5.0,-0.029999999329447746,2.1592932626830788,9,5.342441664449368,22.85377127932327,11,0.8888888888888888,8
200m_cross_10_e0009,200m_cross_10,1.0,0.37247545603205956,9,3.1096817881485777,0.8907017241620652,2.6754682493078317,0.6847066582883973,10.666666666666666,0.11805555555555557,4.0,-0.11200000047683716,3.590270929155375,13,3.1084379155192536,37.36114692604833,13,0.6153846153846154,8
200m_cross_10_e0010,200m_cross_10,0.9473684210526315,5.3254919269715595,10,2.754087578389863,0.31701369186644107,3.474484906936861,1.6876660529667715,26.666666666666664,0.05260416666666667,3.5,-3.5869999647140505,2.6076921034741583,18,5.021013688357625,53.899890581774855,19,0.7222222222222222,13
200m_cross_10_e0011,200m_cross_10,0.9166666666666666,1.9955442043811846,11,2.286852867997374,0.6734413545558003,1.1498506316304358,1.4982137491548673,16.0,0.09375,3.0,-0.08000000110930866,3.0561342985050244,11,5.175467258633532,29.359781253225684,12,0.6363636363636364,7
200m_cross_10_e0012,200m_cross_10,1.0,10.029446440745703,12,2.2383655265686384,0.45902362544029884,2.036223082981506,0.09318371779179506,24.166666666666668,0.041666666666666664,3.0,-2.964999943971634,2.3971260798406036,11,4.339816696475474,25.37043068926738,11,0.7272727272727273,8
200m_cross_10_e0013,200m_cross_10,0.9230769230769231,33.322583054164255,13,1.8903326777479526,0.3495807002759397,1.8510976280153275,1.7603267734437238,17.666666666666664,0.11805555555555555,2.5,-0.2500000041909516,3.60934451132504,12,4.135464961683513,53.00483637961687,13,0.5,6
