candidate_id,composite,condition_id,direction_median_deg,doppler_vs_gnss_rmse_mps,doppler_vs_lidar_rmse_mps,lidar_rank,model,path_fraction_of_gnss,position_rmse_m,range_rmse_m,split,time_offset_s
300m_roundtrip_10_e0003,25.739838997787086,300m_roundtrip_10,38.16477607424385,7.26048526002947,4.08854754387999,3,full_6dof_frozen,0.343754139295467,76.29430728122075,72.99912171386013,calibration,70.27159976959229
300m_roundtrip_10_e0003,25.513406534270132,300m_roundtrip_10,36.804015430396746,7.246210291272422,4.08854754387999,3,full_6dof_frozen,0.343754139295467,75.67360832022284,72.39549486906185,calibration,70.52159976959229
300m_roundtrip_10_e0003,25.284476230840774,300m_roundtrip_10,35.33924732938347,7.237415716270862,4.08854754387999,3,full_6dof_frozen,0.343754139295467,75.04481262132867,71.78915141222379,calibration,70.77159976959229
300m_roundtrip_10_e0003,25.05763946889084,300m_roundtrip_10,33.936151099219515,7.229823854752713,4.08854754387999,3,full_6dof_frozen,0.343754139295467,74.41619842520711,71.18237012166,calibration,71.02159976959229
300m_roundtrip_10_e0003,24.833821620613406,300m_roundtrip_10,32.5975943933043,7.223846356201751,4.08854754387999,3,full_6dof_frozen,0.343754139295467,73.79012655912376,70.57750169745877,calibration,71.27159976959229
300m_roundtrip_10_e0003,24.626088442494893,300m_roundtrip_10,31.936746001123968,7.215593934135443,4.08854754387999,3,full_6dof_frozen,0.343754139295467,73.15522785710527,69.96444610782123,calibration,71.52159976959229
300m_roundtrip_10_e0003,24.394038051764646,300m_roundtrip_10,30.435993801946537,7.2103298219224135,4.08854754387999,3,full_6dof_frozen,0.343754139295467,72.512199451011,69.34887504888326,calibration,71.77159976959229
300m_roundtrip_10_e0003,24.163646510595363,300m_roundtrip_10,28.999193635959145,7.205193258112365,4.08854754387999,3,full_6dof_frozen,0.343754139295467,71.86882118514448,68.73242458222315,calibration,72.02159976959229
300m_roundtrip_10_e0003,23.936253915266455,300m_roundtrip_10,27.629406852660857,7.201450761108235,4.08854754387999,3,full_6dof_frozen,0.343754139295467,71.22791067974548,68.11783817947044,calibration,72.27159976959229
300m_roundtrip_10_e0003,23.810656498691394,300m_roundtrip_10,29.950211027010464,7.194580503820131,4.08854754387999,3,full_6dof_frozen,0.343754139295467,70.57784862592011,67.49478909884282,calibration,72.52159976959229
300m_roundtrip_10_e0003,23.63623642455166,300m_roundtrip_10,30.588012046537983,7.186661429196645,4.08854754387999,3,full_6dof_frozen,0.343754139295467,69.92695912437136,66.87021750526327,calibration,72.77159976959229
300m_roundtrip_10_e0003,23.44230195992776,300m_roundtrip_10,30.588012046537653,7.175823233297303,4.08854754387999,3,full_6dof_frozen,0.343754139295467,69.27562159782984,66.2442776052468,calibration,73.02159976959229
300m_roundtrip_10_e0003,23.228057625599785,300m_roundtrip_10,29.83848582674034,7.166404582505319,4.08854754387999,3,full_6dof_frozen,0.343754139295467,68.62680494793567,65.62023718413076,calibration,73.27159976959229
300m_roundtrip_10_e0003,23.025994095711606,300m_roundtrip_10,29.6374800222531,7.15397394994907,4.08854754387999,3,full_6dof_frozen,0.343754139295467,67.96928219335558,64.98811374783374,calibration,73.52159976959229
300m_roundtrip_10_e0003,22.82607278422943,300m_roundtrip_10,29.637480022253023,7.135789234922916,4.08854754387999,3,full_6dof_frozen,0.343754139295467,67.30204766486149,64.35243231304683,calibration,73.77159976959229
300m_roundtrip_10_e0003,22.625101258568936,300m_roundtrip_10,29.6374800222531,7.115303151118005,4.08854754387999,3,full_6dof_frozen,0.343754139295467,66.63431121839872,63.7155863809839,calibration,74.02159976959229
300m_roundtrip_10_e0003,22.392866743395153,300m_roundtrip_10,28.50121436033983,7.096680152383772,4.08854754387999,3,full_6dof_frozen,0.343754139295467,65.96887725613777,63.0804927834568,calibration,74.27159976959229
300m_roundtrip_10_e0003,22.182105036190634,300m_roundtrip_10,28.37517544216229,7.065342527359336,4.08854754387999,3,full_6dof_frozen,0.343754139295467,65.29053074676321,62.43609243690188,calibration,74.52159976959229
300m_roundtrip_10_e0003,21.97150612560564,300m_roundtrip_10,28.37517544216248,7.027683738987102,4.08854754387999,3,full_6dof_frozen,0.343754139295467,64.60405305520862,61.78910137704122,calibration,74.77159976959229
